depreg,depreg.1,mupreg,mupreg.1,mesreg,mesreg.1,añoreg,añoreg.1,diaocu,diaocu.1,mesocu,mesocu.1,añoocu,añoocu.1,depocu,depocu.1,mupocu,mupocu.1,edadhom,edadhom.1,edadmuj,edadmuj.1,grethom,gretmuj,nachom,nachom.1,nacmuj,nacmuj.1,escohom,escomuj,ocupahom,ocupamuj
,2,,203,,1,,2018,,8,,9,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,2,,201,,2,,2018,,1,,12,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,19,,1909,,3,,2018,,24,,11,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,2,,203,,4,,2018,,9,,3,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,1,,101,,4,,2018,,22,,8,,2017,,2,,204,,999,,999,,,,320,,320,,,,
,2,,201,,12,,2017,,5,,10,,2017,,2,,206,,66,,999,,,,320,,320,,,,
,2,,201,,4,,2018,,30,,10,,2017,,2,,207,,999,,39,,,,320,,320,,,,
,2,,201,,12,,2017,,3,,11,,2017,,2,,207,,47,,31,,,,320,,320,,,,
,2,,201,,10,,2017,,25,,9,,2017,,2,,207,,36,,31,,,,320,,320,,,,
,2,,201,,12,,2017,,15,,3,,2017,,2,,207,,25,,24,,,,320,,320,,,,
,2,,201,,12,,2017,,10,,8,,2017,,2,,207,,40,,32,,,,320,,320,,,,
,2,,201,,1,,2018,,16,,11,,2017,,2,,207,,23,,26,,,,320,,320,,,,
,2,,201,,2,,2018,,13,,11,,2017,,2,,203,,23,,21,,,,320,,320,,,,
,2,,201,,12,,2017,,1,,9,,2017,,2,,201,,27,,26,,,,320,,320,,,,
,2,,201,,12,,2017,,7,,12,,2017,,2,,201,,27,,22,,,,320,,320,,,,
,2,,204,,8,,2017,,29,,6,,2017,,2,,204,,22,,21,,,,320,,320,,,,
,2,,203,,10,,2017,,30,,8,,2017,,2,,203,,24,,21,,,,320,,320,,,,
,2,,201,,5,,2017,,16,,3,,2017,,2,,201,,34,,31,,,,320,,320,,,,
,2,,201,,10,,2017,,12,,6,,2017,,2,,207,,45,,25,,,,320,,320,,,,
,2,,201,,2,,2017,,12,,1,,2017,,2,,201,,33,,47,,,,320,,320,,,,
,2,,201,,3,,2017,,1,,3,,2017,,2,,201,,24,,26,,,,320,,320,,,,
,2,,201,,7,,2017,,1,,6,,2017,,2,,201,,24,,18,,,,320,,320,,,,
,1,,101,,12,,2017,,24,,4,,2017,,2,,208,,23,,22,,,,320,,320,,,,
,2,,201,,6,,2018,,9,,6,,2017,,2,,201,,24,,22,,,,320,,320,,,,
,2,,201,,12,,2017,,12,,10,,2017,,2,,205,,32,,28,,,,320,,320,,,,
,21,,2101,,1,,2018,,21,,11,,2017,,2,,206,,31,,29,,,,320,,320,,,,
,2,,201,,10,,2017,,2,,5,,2017,,2,,207,,34,,28,,,,320,,320,,,,
,2,,208,,11,,2017,,23,,10,,2017,,2,,208,,21,,22,,,,320,,320,,,,
,20,,2010,,11,,2017,,23,,10,,2017,,2,,208,,21,,22,,,,320,,320,,,,
,2,,201,,8,,2017,,2,,5,,2017,,2,,201,,30,,42,,,,320,,320,,,,
,2,,206,,2,,2017,,10,,1,,2017,,2,,206,,29,,25,,,,320,,320,,,,
,2,,201,,9,,2017,,15,,6,,2017,,2,,201,,25,,22,,,,320,,320,,,,
,2,,201,,3,,2018,,24,,11,,2017,,2,,201,,29,,28,,,,320,,320,,,,
,2,,201,,10,,2017,,21,,8,,2017,,2,,203,,26,,24,,,,320,,320,,,,
,2,,201,,3,,2017,,3,,1,,2017,,2,,202,,28,,26,,,,320,,320,,,,
,2,,206,,9,,2017,,3,,7,,2017,,2,,206,,44,,999,,,,320,,320,,,,
,2,,207,,6,,2017,,24,,4,,2017,,2,,207,,27,,23,,,,320,,320,,,,
,2,,201,,9,,2017,,1,,6,,2017,,2,,207,,41,,36,,,,320,,320,,,,
,1,,101,,4,,2017,,26,,1,,2017,,2,,207,,999,,28,,,,320,,320,,,,
,2,,201,,3,,2018,,7,,11,,2017,,2,,208,,52,,42,,,,320,,320,,,,
,2,,201,,10,,2017,,2,,5,,2017,,2,,201,,42,,36,,,,320,,320,,,,
,2,,207,,2,,2017,,23,,1,,2017,,2,,207,,40,,34,,,,320,,320,,,,
,2,,201,,5,,2017,,10,,4,,2017,,2,,201,,999,,999,,,,320,,320,,,,
,2,,205,,8,,2017,,20,,6,,2017,,2,,205,,52,,47,,,,320,,320,,,,
,2,,201,,3,,2017,,25,,1,,2017,,2,,201,,999,,999,,,,320,,320,,,,
,1,,101,,7,,2017,,29,,6,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,2,,201,,12,,2017,,2,,11,,2017,,2,,201,,999,,999,,,,320,,320,,,,
,2,,201,,3,,2018,,25,,9,,2017,,2,,201,,999,,999,,,,320,,320,,,,
,2,,201,,2,,2018,,27,,12,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,1,,101,,12,,2017,,10,,7,,2017,,2,,207,,999,,999,,,,320,,320,,,,
,1,,115,,6,,2017,,6,,1,,2017,,2,,206,,999,,999,,,,320,,320,,,,
,2,,203,,9,,2017,,29,,8,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,2,,201,,3,,2018,,3,,11,,2017,,2,,206,,34,,27,,,,320,,320,,,,
,2,,201,,9,,2017,,13,,7,,2017,,2,,207,,24,,21,,,,320,,320,,,,
,2,,201,,12,,2017,,18,,9,,2017,,2,,205,,29,,28,,,,320,,320,,,,
,1,,101,,4,,2017,,20,,3,,2017,,2,,207,,45,,35,,,,320,,320,,,,
,2,,201,,11,,2017,,12,,10,,2017,,2,,201,,45,,46,,,,320,,320,,,,
,2,,207,,5,,2017,,10,,4,,2017,,2,,207,,32,,31,,,,840,,320,,,,
,2,,201,,7,,2017,,1,,6,,2017,,2,,203,,999,,999,,,,320,,320,,,,
,1,,101,,11,,2017,,28,,9,,2017,,2,,201,,999,,999,,,,320,,320,,,,
,2,,207,,12,,2017,,24,,10,,2017,,2,,207,,999,,999,,,,320,,320,,,,
,21,,2101,,1,,2018,,28,,11,,2017,,2,,205,,999,,70,,,,320,,320,,,,
,2,,201,,12,,2017,,5,,10,,2017,,2,,208,,70,,63,,,,320,,320,,,,
,2,,201,,10,,2017,,1,,6,,2017,,2,,207,,23,,23,,,,320,,320,,,,
,1,,101,,11,,2017,,11,,9,,2017,,2,,208,,26,,23,,,,320,,320,,,,
,2,,201,,12,,2017,,3,,8,,2017,,2,,201,,28,,25,,,,320,,320,,,,
,2,,201,,4,,2017,,24,,3,,2017,,2,,208,,33,,32,,,,320,,320,,,,
,2,,201,,10,,2017,,27,,9,,2017,,2,,201,,26,,30,,,,320,,320,,,,
,2,,202,,3,,2017,,4,,1,,2017,,2,,202,,41,,53,,,,320,,320,,,,
,2,,202,,4,,2017,,15,,3,,2017,,2,,202,,41,,53,,,,320,,320,,,,
,2,,201,,2,,2018,,22,,12,,2017,,2,,201,,45,,27,,,,320,,320,,,,
,2,,201,,9,,2017,,3,,8,,2017,,2,,201,,42,,27,,,,320,,320,,,,
,2,,201,,5,,2017,,28,,3,,2017,,2,,202,,48,,29,,,,320,,320,,,,
,19,,1901,,1,,2018,,20,,11,,2017,,2,,203,,30,,26,,,,320,,320,,,,
,2,,205,,12,,2017,,31,,10,,2017,,2,,205,,39,,32,,,,320,,320,,,,
,2,,201,,3,,2018,,25,,10,,2017,,2,,207,,27,,32,,,,320,,320,,,,
,2,,201,,12,,2017,,1,,9,,2017,,2,,201,,25,,27,,,,320,,320,,,,
,2,,201,,12,,2017,,13,,11,,2017,,2,,205,,999,,32,,,,320,,320,,,,
,1,,101,,3,,2017,,8,,2,,2017,,3,,301,,999,,999,,,,320,,222,,,,
,3,,308,,3,,2018,,13,,10,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,3,,303,,8,,2017,,26,,4,,2017,,3,,303,,999,,999,,,,320,,320,,,,
,1,,101,,4,,2017,,27,,3,,2017,,3,,309,,999,,999,,,,320,,320,,,,
,1,,101,,1,,2018,,15,,5,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,1,,101,,4,,2017,,8,,2,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2017,,22,,5,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2017,,23,,3,,2017,,3,,305,,999,,999,,,,320,,320,,,,
,1,,101,,3,,2017,,1,,2,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2017,,2,,2,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,3,,316,,7,,2017,,17,,1,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,316,,12,,2017,,25,,9,,2017,,3,,316,,999,,999,,,,320,,320,,,,
,3,,301,,10,,2017,,24,,1,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,303,,8,,2017,,17,,7,,2017,,3,,303,,999,,999,,,,320,,320,,,,
,2,,201,,10,,2017,,12,,6,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,10,,2017,,8,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,1,,101,,11,,2017,,27,,9,,2017,,3,,306,,999,,999,,,,320,,320,,,,
,3,,309,,3,,2018,,12,,7,,2017,,3,,309,,999,,999,,,,320,,320,,,,
,1,,101,,3,,2018,,4,,12,,2017,,3,,301,,999,,999,,,,320,,276,,,,
,3,,314,,3,,2017,,17,,2,,2017,,3,,314,,999,,999,,,,320,,320,,,,
,3,,301,,4,,2017,,15,,2,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,4,,2017,,6,,2,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,21,,2101,,5,,2017,,6,,3,,2017,,3,,309,,999,,999,,,,320,,320,,,,
,3,,308,,5,,2017,,16,,2,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,5,,2017,,13,,2,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,4,,401,,5,,2017,,31,,3,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2017,,30,,3,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,7,,2017,,31,,5,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,8,,2017,,12,,6,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,302,,8,,2017,,10,,7,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,3,,314,,8,,2017,,16,,5,,2017,,3,,314,,999,,999,,,,320,,320,,,,
,3,,301,,8,,2017,,29,,5,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,13,,1301,,8,,2017,,4,,4,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,8,,2017,,23,,6,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,303,,9,,2017,,20,,6,,2017,,3,,303,,999,,999,,,,320,,320,,,,
,3,,301,,9,,2017,,28,,6,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,9,,2017,,17,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,313,,9,,2017,,12,,7,,2017,,3,,313,,999,,999,,,,320,,320,,,,
,1,,101,,9,,2017,,20,,7,,2017,,3,,309,,999,,999,,,,320,,320,,,,
,3,,314,,10,,2017,,25,,8,,2017,,3,,302,,999,,999,,,,320,,320,,,,
,3,,301,,10,,2017,,4,,9,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,302,,10,,2017,,29,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,1,,101,,12,,2017,,27,,10,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,1,,101,,12,,2017,,19,,10,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,12,,2017,,29,,8,,2017,,3,,302,,999,,999,,,,320,,320,,,,
,3,,312,,1,,2018,,23,,3,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,1,,101,,1,,2018,,28,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,303,,2,,2018,,27,,9,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,3,,2018,,28,,2,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,312,,4,,2018,,3,,10,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,4,,408,,4,,2018,,3,,5,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,1,,108,,5,,2018,,14,,12,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,3,,301,,5,,2018,,21,,3,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,303,,5,,2018,,28,,9,,2017,,3,,303,,999,,999,,,,320,,320,,,,
,3,,301,,6,,2018,,4,,10,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2018,,26,,7,,2017,,3,,309,,999,,999,,,,320,,320,,,,
,3,,301,,6,,2018,,29,,6,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,3,,301,,5,,2017,,7,,2,,2017,,3,,301,,999,,999,,,,410,,320,,,,
,3,,308,,12,,2017,,5,,10,,2017,,3,,301,,999,,999,,,,840,,320,,,,
,1,,101,,2,,2017,,18,,1,,2017,,3,,301,,999,,999,,,,124,,840,,,,
,1,,101,,8,,2017,,12,,5,,2017,,3,,301,,999,,999,,,,320,,840,,,,
,1,,101,,10,,2017,,19,,1,,2017,,3,,308,,40,,999,,,,320,,320,,,,
,3,,312,,11,,2017,,29,,9,,2017,,3,,312,,999,,999,,,,320,,320,,,,
,1,,101,,3,,2017,,30,,1,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,7,,2017,,22,,5,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,314,,8,,2017,,2,,6,,2017,,3,,314,,999,,999,,,,320,,320,,,,
,1,,114,,2,,2018,,24,,11,,2017,,3,,301,,999,,999,,,,9999,,840,,,,
,3,,301,,2,,2018,,11,,12,,2017,,3,,312,,38,,999,,,,320,,320,,,,
,1,,101,,8,,2017,,23,,6,,2017,,3,,301,,55,,50,,,,320,,320,,,,
,3,,301,,8,,2017,,20,,3,,2017,,3,,301,,999,,37,,,,320,,320,,,,
,3,,309,,9,,2017,,3,,8,,2017,,3,,309,,27,,27,,,,320,,320,,,,
,3,,314,,4,,2017,,9,,1,,2017,,3,,314,,30,,28,,,,320,,320,,,,
,1,,101,,8,,2017,,26,,4,,2017,,3,,308,,27,,26,,,,320,,320,,,,
,3,,315,,12,,2017,,18,,8,,2017,,3,,315,,33,,32,,,,320,,320,,,,
,3,,301,,10,,2017,,25,,9,,2017,,3,,315,,47,,43,,,,320,,320,,,,
,3,,306,,9,,2017,,5,,6,,2017,,3,,306,,36,,24,,,,320,,320,,,,
,3,,301,,4,,2018,,21,,8,,2017,,3,,301,,999,,35,,,,320,,320,,,,
,3,,313,,6,,2017,,16,,1,,2017,,3,,313,,41,,36,,,,320,,320,,,,
,3,,313,,7,,2017,,24,,5,,2017,,3,,313,,42,,36,,,,320,,320,,,,
,1,,101,,10,,2017,,3,,2,,2017,,3,,308,,36,,32,,,,320,,320,,,,
,1,,101,,5,,2017,,2,,3,,2017,,3,,315,,37,,22,,,,320,,320,,,,
,3,,315,,4,,2018,,24,,7,,2017,,3,,315,,43,,42,,,,320,,320,,,,
,3,,301,,7,,2017,,3,,5,,2017,,3,,301,,34,,35,,,,320,,320,,,,
,1,,101,,12,,2017,,31,,8,,2017,,3,,301,,28,,25,,,,320,,320,,,,
,3,,301,,5,,2017,,14,,3,,2017,,3,,301,,68,,57,,,,320,,320,,,,
,3,,308,,5,,2017,,15,,2,,2017,,3,,308,,52,,49,,,,320,,320,,,,
,1,,101,,7,,2017,,26,,5,,2017,,3,,308,,35,,30,,,,320,,320,,,,
,3,,312,,5,,2017,,22,,2,,2017,,3,,312,,52,,47,,,,320,,320,,,,
,1,,101,,8,,2017,,12,,7,,2017,,3,,308,,29,,20,,,,320,,320,,,,
,3,,301,,6,,2017,,2,,5,,2017,,3,,306,,33,,26,,,,320,,320,,,,
,3,,308,,9,,2017,,31,,7,,2017,,3,,308,,34,,28,,,,320,,320,,,,
,4,,401,,11,,2017,,30,,10,,2017,,3,,315,,30,,24,,,,320,,320,,,,
,3,,301,,7,,2017,,11,,4,,2017,,3,,301,,34,,27,,,,320,,320,,,,
,4,,401,,10,,2017,,12,,9,,2017,,3,,302,,999,,49,,,,320,,320,,,,
,18,,1804,,6,,2017,,1,,6,,2017,,3,,301,,26,,23,,,,320,,320,,,,
,1,,101,,5,,2017,,20,,3,,2017,,3,,301,,38,,37,,,,320,,320,,,,
,3,,314,,8,,2017,,27,,7,,2017,,3,,314,,22,,27,,,,320,,320,,,,
,3,,301,,7,,2017,,7,,6,,2017,,3,,301,,44,,32,,,,320,,320,,,,
,1,,101,,1,,2018,,2,,10,,2017,,3,,301,,48,,33,,,,320,,320,,,,
,10,,1001,,3,,2017,,20,,2,,2017,,3,,301,,31,,29,,,,320,,320,,,,
,4,,401,,12,,2017,,30,,1,,2017,,3,,301,,37,,29,,,,320,,320,,,,
,3,,301,,9,,2017,,19,,6,,2017,,3,,301,,28,,34,,,,320,,320,,,,
,3,,308,,9,,2017,,18,,7,,2017,,3,,308,,33,,29,,,,320,,320,,,,
,3,,301,,11,,2017,,22,,9,,2017,,3,,302,,33,,30,,,,320,,320,,,,
,3,,307,,2,,2017,,3,,1,,2017,,3,,307,,999,,999,,,,320,,320,,,,
,3,,307,,1,,2018,,25,,10,,2017,,3,,307,,999,,999,,,,320,,320,,,,
,3,,301,,8,,2017,,21,,6,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,302,,10,,2017,,7,,8,,2017,,3,,302,,27,,26,,,,320,,320,,,,
,3,,301,,10,,2017,,26,,5,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,11,,2017,,31,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,11,,2017,,18,,7,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,12,,2017,,14,,7,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,302,,1,,2018,,12,,10,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,302,,3,,2018,,13,,3,,2017,,3,,302,,999,,999,,,,320,,320,,,,
,3,,301,,2,,2018,,11,,10,,2017,,3,,301,,40,,37,,,,320,,320,,,,
,3,,306,,6,,2017,,11,,5,,2017,,3,,308,,999,,999,,,,320,,320,,,,
,3,,302,,5,,2017,,18,,1,,2017,,3,,302,,999,,999,,,,320,,320,,,,
,3,,301,,6,,2017,,27,,2,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,303,,8,,2017,,28,,2,,2017,,3,,303,,999,,999,,,,320,,320,,,,
,3,,301,,2,,2018,,10,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,1,,102,,12,,2017,,7,,8,,2017,,3,,301,,999,,999,,,,1000,,320,,,,
,1,,101,,1,,2018,,19,,10,,2017,,3,,301,,37,,37,,,,320,,222,,,,
,3,,301,,5,,2017,,3,,4,,2017,,3,,309,,22,,20,,,,320,,320,,,,
,1,,101,,3,,2017,,10,,1,,2017,,3,,301,,999,,33,,,,320,,320,,,,
,1,,116,,6,,2017,,23,,5,,2017,,3,,311,,999,,999,,,,320,,320,,,,
,1,,101,,12,,2017,,30,,3,,2017,,3,,309,,38,,27,,,,320,,320,,,,
,1,,101,,9,,2017,,24,,4,,2017,,3,,301,,33,,34,,,,840,,320,,,,
,1,,101,,11,,2017,,24,,4,,2017,,3,,301,,33,,34,,,,840,,320,,,,
,1,,101,,5,,2017,,28,,2,,2017,,3,,301,,37,,35,,,,320,,320,,,,
,1,,101,,11,,2017,,6,,1,,2017,,3,,307,,999,,999,,,,320,,320,,,,
,3,,301,,9,,2017,,19,,6,,2017,,3,,301,,58,,52,,,,320,,320,,,,
,3,,301,,5,,2017,,10,,4,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,10,,2017,,29,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,10,,2017,,27,,6,,2017,,3,,301,,55,,36,,,,320,,320,,,,
,3,,308,,11,,2017,,2,,8,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,301,,4,,2018,,3,,11,,2017,,3,,301,,999,,999,,,,320,,320,,,,
,3,,311,,6,,2017,,4,,5,,2017,,3,,311,,26,,31,,,,320,,320,,,,
,1,,101,,7,,2017,,27,,3,,2017,,3,,311,,999,,999,,,,320,,320,,,,
,3,,301,,6,,2017,,26,,1,,2017,,3,,301,,38,,35,,,,320,,124,,,,
,3,,308,,4,,2017,,3,,2,,2017,,3,,308,,38,,36,,,,320,,320,,,,
,3,,301,,10,,2017,,5,,5,,2017,,3,,315,,24,,47,,,,320,,320,,,,
,1,,101,,5,,2017,,28,,2,,2017,,3,,311,,26,,24,,,,320,,320,,,,
,3,,315,,8,,2017,,15,,6,,2017,,3,,315,,40,,36,,,,320,,320,,,,
,3,,312,,6,,2017,,18,,4,,2017,,3,,310,,54,,47,,,,320,,320,,,,
,3,,301,,1,,2018,,29,,6,,2017,,3,,304,,33,,34,,,,320,,320,,,,
,3,,301,,2,,2018,,28,,12,,2017,,3,,301,,27,,18,,,,320,,320,,,,
,3,,312,,5,,2018,,23,,11,,2017,,3,,312,,999,,37,,,,320,,320,,,,
,3,,309,,7,,2017,,16,,6,,2017,,3,,312,,28,,27,,,,320,,320,,,,
,1,,108,,10,,2017,,16,,3,,2017,,3,,301,,30,,27,,,,320,,320,,,,
,3,,301,,5,,2017,,19,,4,,2017,,3,,301,,26,,25,,,,320,,320,,,,
,1,,101,,9,,2017,,7,,8,,2017,,3,,301,,48,,40,,,,340,,320,,,,
,1,,101,,12,,2017,,6,,9,,2017,,3,,301,,36,,34,,,,376,,320,,,,
,1,,101,,5,,2017,,23,,3,,2017,,3,,301,,39,,40,,,,380,,320,,,,
,3,,301,,7,,2017,,7,,6,,2017,,3,,312,,32,,32,,,,320,,320,,,,
,4,,413,,2,,2018,,22,,9,,2017,,4,,413,,999,,999,,,,320,,320,,,,
,4,,409,,4,,2018,,21,,9,,2017,,4,,411,,999,,999,,,,320,,320,,,,
,4,,416,,8,,2017,,14,,6,,2017,,4,,416,,999,,999,,,,320,,320,,,,
,4,,401,,3,,2017,,1,,3,,2017,,4,,408,,999,,999,,,,320,,320,,,,
,1,,101,,8,,2017,,1,,6,,2017,,4,,403,,999,,999,,,,320,,320,,,,
,4,,401,,5,,2017,,24,,2,,2017,,4,,416,,999,,999,,,,320,,320,,,,
,4,,401,,6,,2017,,16,,2,,2017,,4,,416,,999,,999,,,,320,,320,,,,
,4,,415,,10,,2017,,21,,8,,2017,,4,,415,,999,,999,,,,320,,320,,,,
,22,,2217,,6,,2017,,1,,6,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,401,,2,,2018,,25,,8,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,401,,4,,2018,,24,,10,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,1,,101,,1,,2018,,23,,10,,2017,,4,,412,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2017,,18,,5,,2017,,4,,409,,999,,999,,,,320,,320,,,,
,17,,1706,,2,,2017,,27,,1,,2017,,4,,415,,999,,999,,,,320,,320,,,,
,4,,401,,3,,2017,,21,,2,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,401,,6,,2017,,23,,5,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,403,,7,,2017,,20,,3,,2017,,4,,403,,999,,999,,,,320,,320,,,,
,4,,401,,7,,2017,,3,,5,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,1,,101,,7,,2017,,18,,5,,2017,,4,,413,,999,,999,,,,320,,320,,,,
,4,,403,,8,,2017,,24,,3,,2017,,4,,403,,999,,999,,,,320,,320,,,,
,4,,401,,8,,2017,,10,,8,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,401,,9,,2017,,29,,5,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,1,,101,,12,,2017,,6,,9,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,401,,1,,2018,,2,,11,,2017,,4,,409,,999,,999,,,,320,,320,,,,
,5,,505,,1,,2018,,19,,12,,2017,,4,,401,,999,,999,,,,320,,320,,,,
,4,,403,,5,,2018,,16,,10,,2017,,4,,403,,999,,999,,,,320,,320,,,,
,4,,403,,8,,2017,,12,,7,,2017,,4,,403,,999,,999,,,,320,,320,,,,
,4,,401,,11,,2017,,8,,10,,2017,,4,,401,,34,,999,,,,222,,320,,,,
,1,,111,,11,,2017,,30,,10,,2017,,4,,402,,999,,999,,,,320,,320,,,,
,4,,403,,11,,2017,,10,,10,,2017,,4,,403,,36,,999,,,,320,,320,,,,
,4,,401,,10,,2017,,21,,7,,2017,,4,,401,,42,,999,,,,320,,320,,,,
,4,,401,,11,,2017,,1,,8,,2017,,4,,401,,57,,999,,,,320,,320,,,,
,4,,413,,8,,2017,,22,,5,,2017,,4,,413,,999,,29,,,,320,,320,,,,
,4,,415,,6,,2017,,3,,5,,2017,,4,,415,,999,,42,,,,320,,320,,,,
,4,,407,,9,,2017,,9,,8,,2017,,4,,407,,26,,25,,,,320,,320,,,,
,4,,401,,2,,2018,,24,,10,,2017,,4,,401,,30,,28,,,,320,,320,,,,
,4,,410,,3,,2018,,12,,9,,2017,,4,,410,,38,,30,,,,320,,320,,,,
,4,,407,,10,,2017,,16,,8,,2017,,4,,407,,28,,25,,,,320,,320,,,,
,4,,407,,5,,2018,,2,,10,,2017,,4,,407,,30,,999,,,,320,,320,,,,
,17,,1708,,12,,2017,,5,,7,,2017,,4,,412,,36,,33,,,,320,,320,,,,
,15,,1501,,6,,2017,,3,,5,,2017,,4,,413,,31,,23,,,,320,,320,,,,
,4,,401,,8,,2017,,15,,5,,2017,,4,,401,,44,,21,,,,320,,320,,,,
,4,,415,,9,,2017,,2,,8,,2017,,4,,412,,30,,25,,,,320,,320,,,,
,4,,401,,11,,2017,,16,,10,,2017,,4,,416,,23,,20,,,,320,,320,,,,
,4,,401,,2,,2018,,27,,2,,2017,,4,,401,,35,,22,,,,320,,320,,,,
,4,,403,,4,,2018,,21,,11,,2017,,4,,403,,38,,31,,,,320,,320,,,,
,4,,413,,12,,2017,,3,,8,,2017,,4,,413,,999,,999,,,,320,,320,,,,
,4,,410,,5,,2018,,16,,10,,2017,,4,,406,,24,,22,,,,320,,320,,,,
,4,,408,,6,,2017,,10,,4,,2017,,4,,408,,49,,44,,,,320,,320,,,,
,4,,414,,2,,2018,,29,,11,,2017,,4,,414,,27,,26,,,,320,,320,,,,
,4,,401,,8,,2017,,27,,6,,2017,,4,,401,,37,,40,,,,320,,320,,,,
,4,,401,,1,,2018,,2,,11,,2017,,4,,406,,31,,30,,,,320,,320,,,,
,4,,401,,9,,2017,,18,,4,,2017,,4,,415,,24,,32,,,,320,,320,,,,
,4,,416,,2,,2018,,17,,10,,2017,,4,,416,,29,,25,,,,320,,320,,,,
,3,,301,,12,,2017,,25,,10,,2017,,4,,414,,39,,38,,,,320,,320,,,,
,5,,504,,5,,2017,,3,,2,,2017,,4,,408,,33,,32,,,,320,,320,,,,
,4,,401,,2,,2018,,21,,11,,2017,,4,,406,,26,,23,,,,320,,320,,,,
,1,,101,,8,,2017,,3,,4,,2017,,4,,415,,28,,27,,,,320,,320,,,,
,4,,401,,6,,2017,,6,,4,,2017,,4,,403,,28,,25,,,,320,,320,,,,
,4,,406,,2,,2018,,6,,11,,2017,,4,,406,,26,,26,,,,320,,320,,,,
,4,,401,,4,,2017,,27,,2,,2017,,4,,416,,23,,24,,,,320,,320,,,,
